dt,sunrise,sunset,moonrise,moonset,moon_phase,summary,temp,feels_like,pressure,humidity,dew_point,wind_speed,wind_deg,wind_gust,weather,clouds,pop,uvi,rain,City,Latitude,Longitude,snow,day,min,max,night,eve,morn,average_min_temp,average_max_temp,rain_fall,avg_clouds,City_ID
2025-02-08 11:00:00+00:00,1738997604,1739033785,1739016780,1738988640,0.36,There will be partly cloudy today,"{'day': 7.59, 'min': 3.53, 'max': 8.15, 'night': 4.37, 'eve': 5.83, 'morn': 3.53}","{'day': 7.59, 'night': 4.37, 'eve': 5.83, 'morn': 3.53}",1026,50,-2.35,1.32,312,1.92,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",100,0.0,2.0,,Lyon,45.76,4.83,,7.59,3.53,8.15,4.37,5.83,3.53,1.5225,7.97375,,53.625,260
2025-02-09 11:00:00+00:00,1739083920,1739120274,1739107140,1739078400,0.4,Expect a day of partly cloudy with clear spells,"{'day': 7.7, 'min': 1.89, 'max': 8.77, 'night': 4.51, 'eve': 5.9, 'morn': 1.89}","{'day': 6.44, 'night': 3.47, 'eve': 4.62, 'morn': 1.89}",1032,60,0.37,2.83,2,3.74,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",9,0.0,2.0,,Lyon,45.76,4.83,,7.7,1.89,8.77,4.51,5.9,1.89,1.5225,7.97375,,53.625,260
2025-02-10 11:00:00+00:00,1739170235,1739206763,1739197920,1739167440,0.43,There will be partly cloudy today,"{'day': 6.37, 'min': 1.37, 'max': 7.74, 'night': 4.5, 'eve': 5.75, 'morn': 1.37}","{'day': 6.37, 'night': 4.5, 'eve': 5.75, 'morn': 1.37}",1030,62,-0.41,0.9,86,1.01,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",100,0.0,2.0,,Lyon,45.76,4.83,,6.37,1.37,7.74,4.5,5.75,1.37,1.5225,7.97375,,53.625,260
2025-02-03 11:00:00+00:00,1738565356,1738601262,1738573920,0,0.18,There will be clear sky today,"{'day': 10.04, 'min': 1.82, 'max': 10.04, 'night': 3.03, 'eve': 7.59, 'morn': 1.82}","{'day': 8.33, 'night': 1.26, 'eve': 6.69, 'morn': 0.18}",1021,47,-0.3,1.99,17,2.09,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.02,,Gorges du Verdon,43.75,6.33,,10.04,1.82,10.04,3.03,7.59,1.82,1.08875,8.7325,0.15,46.5,203
2025-02-04 11:00:00+00:00,1738651686,1738687745,1738661700,1738623900,0.22,Expect a day of partly cloudy with clear spells,"{'day': 8.63, 'min': 1.98, 'max': 9.29, 'night': 2.14, 'eve': 3.79, 'morn': 2.47}","{'day': 7.21, 'night': 0.76, 'eve': 3.79, 'morn': 1.18}",1026,49,-1.07,2.48,156,2.68,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",7,0.0,1.87,,Gorges du Verdon,43.75,6.33,,8.63,1.98,9.29,2.14,3.79,2.47,1.08875,8.7325,0.15,46.5,203
2025-02-05 11:00:00+00:00,1738738015,1738774228,1738749780,1738715040,0.25,Expect a day of partly cloudy with clear spells,"{'day': 10.06, 'min': 1.6, 'max': 11.17, 'night': 3.5, 'eve': 4.86, 'morn': 1.66}","{'day': 8.32, 'night': 2.42, 'eve': 4.86, 'morn': 0.21}",1030,46,-0.52,1.49,39,1.25,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.94,,Gorges du Verdon,43.75,6.33,,10.06,1.6,11.17,3.5,4.86,1.66,1.08875,8.7325,0.15,46.5,203
2025-02-06 11:00:00+00:00,1738824342,1738860711,1738838280,1738806120,0.29,There will be clear sky today,"{'day': 10.29, 'min': 2.22, 'max': 10.55, 'night': 2.22, 'eve': 3.62, 'morn': 2.58}","{'day': 8.45, 'night': 0.84, 'eve': 3.62, 'morn': 1.13}",1027,41,-1.86,1.69,228,1.35,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.05,,Gorges du Verdon,43.75,6.33,,10.29,2.22,10.55,2.22,3.62,2.58,1.08875,8.7325,0.15,46.5,203
2025-02-07 11:00:00+00:00,1738910668,1738947194,1738927320,1738897140,0.33,"There will be clear sky until morning, then partly cloudy","{'day': 6.04, 'min': -0.51, 'max': 6.04, 'night': 1.38, 'eve': 2.22, 'morn': -0.51}","{'day': 2.33, 'night': -1.61, 'eve': -0.82, 'morn': -3.28}",1022,51,-3.02,5.72,117,9.39,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",100,0.0,1.79,,Gorges du Verdon,43.75,6.33,,6.04,-0.51,6.04,1.38,2.22,-0.51,1.08875,8.7325,0.15,46.5,203
2025-02-08 11:00:00+00:00,1738996991,1739033678,1739017020,1738987620,0.36,There will be partly cloudy today,"{'day': 7.29, 'min': -0.22, 'max': 7.29, 'night': 1.27, 'eve': 1.99, 'morn': 0.36}","{'day': 3.73, 'night': -1.13, 'eve': -0.66, 'morn': -2.92}",1023,54,-0.96,6.2,100,11.34,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",83,0.0,2.0,,Gorges du Verdon,43.75,6.33,,7.29,-0.22,7.29,1.27,1.99,0.36,1.08875,8.7325,0.15,46.5,203
2025-02-09 11:00:00+00:00,1739083314,1739120160,1739107320,1739077440,0.4,There will be partly cloudy today,"{'day': 6.98, 'min': 1.11, 'max': 8.53, 'night': 2.51, 'eve': 3.82, 'morn': 1.11}","{'day': 6.98, 'night': 2.51, 'eve': 3.82, 'morn': -1.29}",1029,70,2.26,2.51,44,2.29,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",98,0.0,2.0,,Gorges du Verdon,43.75,6.33,,6.98,1.11,8.53,2.51,3.82,1.11,1.08875,8.7325,0.15,46.5,203
2025-02-10 11:00:00+00:00,1739169635,1739206643,1739198040,1739166540,0.43,Expect a day of partly cloudy with rain,"{'day': 6.95, 'min': 0.71, 'max': 6.95, 'night': 3.57, 'eve': 4.08, 'morn': 0.71}","{'day': 5.89, 'night': 3.57, 'eve': 4.08, 'morn': 0.71}",1028,66,1.46,1.75,209,1.39,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",84,0.2,2.0,0.15,Gorges du Verdon,43.75,6.33,,6.95,0.71,6.95,3.57,4.08,0.71,1.08875,8.7325,0.15,46.5,203
2025-02-03 11:00:00+00:00,1738565273,1738601340,1738573980,0,0.18,There will be clear sky today,"{'day': 12.52, 'min': 6.99, 'max': 15.75, 'night': 9.18, 'eve': 14.69, 'morn': 7.4}","{'day': 11.19, 'night': 8.64, 'eve': 13.78, 'morn': 5.8}",1022,52,3.2,2.71,330,4.17,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.01,,Bormes les Mimosas,43.15,6.34,,12.52,6.99,15.75,9.18,14.69,7.4,7.4175,12.03375,1.593333333333333,52.5,122
2025-02-04 11:00:00+00:00,1738651605,1738687822,1738661820,1738623840,0.22,Expect a day of partly cloudy with clear spells,"{'day': 12.38, 'min': 7.46, 'max': 12.81, 'night': 8.4, 'eve': 9.69, 'morn': 7.58}","{'day': 11.21, 'night': 8.4, 'eve': 9.26, 'morn': 6.17}",1027,59,5.01,3.07,93,3.34,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",32,0.0,1.91,,Bormes les Mimosas,43.15,6.34,,12.38,7.46,12.81,8.4,9.69,7.58,7.4175,12.03375,1.593333333333333,52.5,122
2025-02-05 11:00:00+00:00,1738737935,1738774303,1738749900,1738714920,0.25,Expect a day of partly cloudy with clear spells,"{'day': 11.78, 'min': 6.49, 'max': 12.66, 'night': 8.41, 'eve': 9.41, 'morn': 6.83}","{'day': 10.58, 'night': 8.41, 'eve': 8.41, 'morn': 5.79}",1031,60,4.64,2.12,215,2.34,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.97,,Bormes les Mimosas,43.15,6.34,,11.78,6.49,12.66,8.41,9.41,6.83,7.4175,12.03375,1.593333333333333,52.5,122
2025-02-06 11:00:00+00:00,1738824264,1738860785,1738838460,1738806000,0.29,Expect a day of partly cloudy with clear spells,"{'day': 12.37, 'min': 6.7, 'max': 12.61, 'night': 7.77, 'eve': 8.72, 'morn': 6.82}","{'day': 10.99, 'night': 6.48, 'eve': 8.72, 'morn': 5.69}",1028,51,2.66,2.13,51,2.37,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",8,0.0,2.08,,Bormes les Mimosas,43.15,6.34,,12.37,6.7,12.61,7.77,8.72,6.82,7.4175,12.03375,1.593333333333333,52.5,122
2025-02-07 11:00:00+00:00,1738910591,1738947266,1738927500,1738896960,0.33,Expect a day of partly cloudy with rain,"{'day': 9.15, 'min': 7.01, 'max': 9.33, 'night': 8.95, 'eve': 8.55, 'morn': 7.72}","{'day': 4.98, 'night': 4.72, 'eve': 4.21, 'morn': 3.66}",1023,76,5.49,10.48,85,12.82,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.43,1.12,0.82,Bormes les Mimosas,43.15,6.34,,9.15,7.01,9.33,8.95,8.55,7.72,7.4175,12.03375,1.593333333333333,52.5,122
2025-02-08 11:00:00+00:00,1738996917,1739033747,1739017200,1738987440,0.36,Expect a day of partly cloudy with rain,"{'day': 10.35, 'min': 8.47, 'max': 10.35, 'night': 10.25, 'eve': 9.41, 'morn': 8.47}","{'day': 9.27, 'night': 9.08, 'eve': 5.33, 'morn': 3.7}",1024,70,5.57,12.32,83,15.96,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,1.0,2.0,1.98,Bormes les Mimosas,43.15,6.34,,10.35,8.47,10.35,10.25,9.41,8.47,7.4175,12.03375,1.593333333333333,52.5,122
2025-02-09 11:00:00+00:00,1739083241,1739120228,1739107500,1739077260,0.4,Expect a day of partly cloudy with rain,"{'day': 12.31, 'min': 8.38, 'max': 12.31, 'night': 8.38, 'eve': 9.08, 'morn': 9.42}","{'day': 11.29, 'night': 6.5, 'eve': 7.13, 'morn': 5.66}",1028,65,6.23,9.05,70,15.29,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",99,1.0,2.0,1.98,Bormes les Mimosas,43.15,6.34,,12.31,8.38,12.31,8.38,9.08,9.42,7.4175,12.03375,1.593333333333333,52.5,122
2025-02-10 11:00:00+00:00,1739169564,1739206709,1739198220,1739166360,0.43,There will be partly cloudy today,"{'day': 9.79, 'min': 7.84, 'max': 10.45, 'night': 9.27, 'eve': 8.88, 'morn': 8.38}","{'day': 7.53, 'night': 7.48, 'eve': 6.72, 'morn': 6.76}",1029,64,3.74,4.5,97,4.8,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",81,0.0,2.0,,Bormes les Mimosas,43.15,6.34,,9.79,7.84,10.45,9.27,8.88,8.38,7.4175,12.03375,1.593333333333333,52.5,122
2025-02-03 11:00:00+00:00,1738565473,1738601524,1738574160,0,0.18,"There will be partly cloudy until morning, then clearing","{'day': 12.32, 'min': 9.16, 'max': 15.84, 'night': 11.25, 'eve': 15.14, 'morn': 9.36}","{'day': 11.02, 'night': 9.94, 'eve': 14.17, 'morn': 7.86}",1022,54,3.36,3.37,357,4.96,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.02,,Cassis,43.21,5.54,,12.32,9.16,15.84,11.25,15.14,9.36,9.265,12.51,2.1266666666666665,54.625,155
2025-02-04 11:00:00+00:00,1738651805,1738688006,1738662000,1738624020,0.22,Expect a day of partly cloudy with clear spells,"{'day': 12.12, 'min': 9.61, 'max': 12.63, 'night': 10.75, 'eve': 11.71, 'morn': 9.81}","{'day': 10.8, 'night': 9.92, 'eve': 10.84, 'morn': 8.87}",1026,54,3.23,2.81,341,3.24,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",38,0.0,1.89,,Cassis,43.21,5.54,,12.12,9.61,12.63,10.75,11.71,9.81,9.265,12.51,2.1266666666666665,54.625,155
2025-02-05 11:00:00+00:00,1738738135,1738774488,1738750080,1738715160,0.25,"You can expect clear sky in the morning, with partly cloudy in the afternoon","{'day': 11.44, 'min': 8.77, 'max': 12.37, 'night': 10.59, 'eve': 11.72, 'morn': 9.08}","{'day': 10.08, 'night': 9.17, 'eve': 10.33, 'morn': 8.32}",1031,55,3.03,2.5,276,2.58,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.98,,Cassis,43.21,5.54,,11.44,8.77,12.37,10.59,11.72,9.08,9.265,12.51,2.1266666666666665,54.625,155
2025-02-06 11:00:00+00:00,1738824464,1738860969,1738838640,1738806240,0.29,"There will be partly cloudy until morning, then clearing","{'day': 12.02, 'min': 9.26, 'max': 12.03, 'night': 10.06, 'eve': 10.62, 'morn': 9.48}","{'day': 10.53, 'night': 8.9, 'eve': 9.46, 'morn': 9.08}",1028,48,1.49,2.03,186,2.04,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.08,,Cassis,43.21,5.54,,12.02,9.26,12.03,10.06,10.62,9.48,9.265,12.51,2.1266666666666665,54.625,155
2025-02-07 11:00:00+00:00,1738910790,1738947451,1738927680,1738897140,0.33,Expect a day of partly cloudy with rain,"{'day': 11.02, 'min': 8.3, 'max': 11.02, 'night': 9.63, 'eve': 9.49, 'morn': 8.3}","{'day': 9.95, 'night': 5.36, 'eve': 5.55, 'morn': 5.3}",1022,68,5.58,11.83,100,15.17,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",99,0.75,1.81,2.02,Cassis,43.21,5.54,,11.02,8.3,11.02,9.63,9.49,8.3,9.265,12.51,2.1266666666666665,54.625,155
2025-02-08 11:00:00+00:00,1738997116,1739033932,1739017380,1738987680,0.36,"The day will start with rain through the late morning hours, transitioning to partly cloudy","{'day': 11.59, 'min': 9.19, 'max': 11.59, 'night': 10.89, 'eve': 10.1, 'morn': 9.19}","{'day': 10.55, 'night': 9.68, 'eve': 9.07, 'morn': 4.65}",1023,67,5.83,13.08,95,16.95,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.82,2.0,1.51,Cassis,43.21,5.54,,11.59,9.19,11.59,10.89,10.1,9.19,9.265,12.51,2.1266666666666665,54.625,155
2025-02-09 11:00:00+00:00,1739083440,1739120414,1739107680,1739077500,0.4,There will be partly cloudy today,"{'day': 12.96, 'min': 10.1, 'max': 13.28, 'night': 11.55, 'eve': 12.17, 'morn': 10.1}","{'day': 11.85, 'night': 10.3, 'eve': 11.11, 'morn': 8.65}",1028,59,5.4,4.83,55,10.96,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",100,0.0,2.0,,Cassis,43.21,5.54,,12.96,10.1,13.28,11.55,12.17,10.1,9.265,12.51,2.1266666666666665,54.625,155
2025-02-10 11:00:00+00:00,1739169762,1739206895,1739198400,1739166600,0.43,Expect a day of partly cloudy with rain,"{'day': 10.85, 'min': 9.73, 'max': 11.32, 'night': 10.4, 'eve': 10.28, 'morn': 10.5}","{'day': 9.92, 'night': 9.06, 'eve': 9.01, 'morn': 9.46}",1029,74,6.67,3.29,105,3.14,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.97,2.0,2.85,Cassis,43.21,5.54,,10.85,9.73,11.32,10.4,10.28,10.5,9.265,12.51,2.1266666666666665,54.625,155
2025-02-03 11:00:00+00:00,1738565526,1738601553,1738574220,0,0.18,"There will be partly cloudy until morning, then clearing","{'day': 12.3, 'min': 9.63, 'max': 15.7, 'night': 11.89, 'eve': 15.22, 'morn': 9.9}","{'day': 11, 'night': 10.65, 'eve': 14.23, 'morn': 8.39}",1022,54,3.04,3.49,355,4.17,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.98,,Marseille,43.3,5.37,,12.3,9.63,15.7,11.89,15.22,9.9,10.07625,13.205,1.8925,54.875,268
2025-02-04 11:00:00+00:00,1738651857,1738688035,1738662000,1738624080,0.22,Expect a day of partly cloudy with clear spells,"{'day': 12.09, 'min': 9.73, 'max': 12.78, 'night': 11.77, 'eve': 12.63, 'morn': 9.94}","{'day': 10.66, 'night': 10.78, 'eve': 11.59, 'morn': 8.67}",1027,50,1.75,2.68,338,2.99,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",41,0.0,1.82,,Marseille,43.3,5.37,,12.09,9.73,12.78,11.77,12.63,9.94,10.07625,13.205,1.8925,54.875,268
2025-02-05 11:00:00+00:00,1738738187,1738774517,1738750140,1738715220,0.25,"You can expect clear sky in the morning, with partly cloudy in the afternoon","{'day': 11.53, 'min': 9.56, 'max': 13.39, 'night': 11.71, 'eve': 13.13, 'morn': 9.86}","{'day': 10.12, 'night': 10.32, 'eve': 11.75, 'morn': 9.06}",1031,53,2.03,2.86,300,3.01,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.94,,Marseille,43.3,5.37,,11.53,9.56,13.39,11.71,13.13,9.86,10.07625,13.205,1.8925,54.875,268
2025-02-06 11:00:00+00:00,1738824516,1738860999,1738838640,1738806300,0.29,"There will be partly cloudy until morning, then clearing","{'day': 12.33, 'min': 9.91, 'max': 12.56, 'night': 11.52, 'eve': 12.06, 'morn': 10.22}","{'day': 10.79, 'night': 10.35, 'eve': 10.78, 'morn': 8.71}",1028,45,0.56,2.2,19,2.25,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,2.05,,Marseille,43.3,5.37,,12.33,9.91,12.56,11.52,12.06,10.22,10.07625,13.205,1.8925,54.875,268
2025-02-07 11:00:00+00:00,1738910842,1738947481,1738927680,1738897260,0.33,Expect a day of partly cloudy with rain,"{'day': 11.93, 'min': 9.73, 'max': 11.93, 'night': 10.87, 'eve': 10.65, 'morn': 9.73}","{'day': 10.9, 'night': 9.97, 'eve': 9.76, 'morn': 7.52}",1022,66,5.67,12.0,112,15.68,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",98,0.71,1.83,1.6,Marseille,43.3,5.37,,11.93,9.73,11.93,10.87,10.65,9.73,10.07625,13.205,1.8925,54.875,268
2025-02-08 11:00:00+00:00,1738997167,1739033962,1739017440,1738987740,0.36,Expect a day of partly cloudy with rain,"{'day': 12.63, 'min': 10.48, 'max': 12.63, 'night': 12.28, 'eve': 11.59, 'morn': 10.48}","{'day': 11.57, 'night': 11.13, 'eve': 10.61, 'morn': 9.52}",1023,62,5.36,13.25,99,17.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.49,2.0,0.51,Marseille,43.3,5.37,,12.63,10.48,12.63,12.28,11.59,10.48,10.07625,13.205,1.8925,54.875,268
2025-02-09 11:00:00+00:00,1739083491,1739120444,1739107740,1739077560,0.4,"There will be rain until morning, then partly cloudy","{'day': 12.77, 'min': 11.22, 'max': 14.54, 'night': 12.81, 'eve': 13.23, 'morn': 11.22}","{'day': 11.54, 'night': 11.48, 'eve': 12.02, 'morn': 9.76}",1028,55,3.75,3.83,27,7.77,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.2,2.0,0.15,Marseille,43.3,5.37,,12.77,11.22,14.54,12.81,13.23,11.22,10.07625,13.205,1.8925,54.875,268
2025-02-10 11:00:00+00:00,1739169813,1739206925,1739198400,1739166660,0.43,Expect a day of partly cloudy with rain,"{'day': 11.24, 'min': 10.35, 'max': 12.11, 'night': 11.68, 'eve': 10.87, 'morn': 11.68}","{'day': 10.51, 'night': 10.52, 'eve': 9.87, 'morn': 10.76}",1029,80,7.59,3.39,189,3.33,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,1.0,2.0,5.31,Marseille,43.3,5.37,,11.24,10.35,12.11,11.68,10.87,11.68,10.07625,13.205,1.8925,54.875,268
2025-02-03 11:00:00+00:00,1738565537,1738601503,1738574160,0,0.18,"There will be partly cloudy until morning, then clearing","{'day': 12, 'min': 6.2, 'max': 14.63, 'night': 9, 'eve': 14.01, 'morn': 6.46}","{'day': 10.51, 'night': 9, 'eve': 12.9, 'morn': 5.48}",1022,48,1.0,1.96,302,2.68,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.97,,Aix en Provence,43.53,5.45,,12.0,6.2,14.63,9.0,14.01,6.46,6.76,12.96125,0.595,54.25,33
2025-02-04 11:00:00+00:00,1738651868,1738687986,1738662000,1738624080,0.22,Expect a day of partly cloudy with clear spells,"{'day': 12.27, 'min': 6.24, 'max': 13.58, 'night': 8.61, 'eve': 10.78, 'morn': 6.52}","{'day': 10.54, 'night': 8.61, 'eve': 9.51, 'morn': 5.17}",1026,38,-1.77,2.31,234,2.17,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",41,0.0,1.79,,Aix en Provence,43.53,5.45,,12.27,6.24,13.58,8.61,10.78,6.52,6.76,12.96125,0.595,54.25,33
2025-02-05 11:00:00+00:00,1738738198,1738774468,1738750080,1738715220,0.25,Expect a day of partly cloudy with clear spells,"{'day': 11.58, 'min': 5.8, 'max': 13.91, 'night': 8.85, 'eve': 11.51, 'morn': 6.26}","{'day': 9.92, 'night': 8.85, 'eve': 9.89, 'morn': 5.23}",1031,43,-0.97,1.72,290,2.02,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.88,,Aix en Provence,43.53,5.45,,11.58,5.8,13.91,8.85,11.51,6.26,6.76,12.96125,0.595,54.25,33
2025-02-06 11:00:00+00:00,1738824525,1738860951,1738838580,1738806300,0.29,There will be clear sky today,"{'day': 12.44, 'min': 5.99, 'max': 13.79, 'night': 8.87, 'eve': 10.13, 'morn': 6.35}","{'day': 10.81, 'night': 8.87, 'eve': 8.58, 'morn': 5.06}",1028,41,-0.7,2.6,245,2.35,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.97,,Aix en Provence,43.53,5.45,,12.44,5.99,13.79,8.87,10.13,6.35,6.76,12.96125,0.595,54.25,33
2025-02-07 11:00:00+00:00,1738910851,1738947433,1738927560,1738897260,0.33,"There will be clear sky until morning, then partly cloudy","{'day': 10.21, 'min': 5.84, 'max': 10.21, 'night': 8.73, 'eve': 8.69, 'morn': 5.84}","{'day': 8.96, 'night': 5.2, 'eve': 5.53, 'morn': 4.28}",1022,64,3.47,7.53,107,12.79,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",96,0.02,1.74,,Aix en Provence,43.53,5.45,,10.21,5.84,10.21,8.73,8.69,5.84,6.76,12.96125,0.595,54.25,33
2025-02-08 11:00:00+00:00,1738997176,1739033916,1739017320,1738987800,0.36,Expect a day of partly cloudy with rain,"{'day': 11.56, 'min': 8.32, 'max': 11.56, 'night': 9.83, 'eve': 9.66, 'morn': 8.32}","{'day': 10.23, 'night': 8.37, 'eve': 6.72, 'morn': 4.58}",1023,56,2.8,8.0,107,13.67,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",100,0.25,2.0,0.17,Aix en Provence,43.53,5.45,,11.56,8.32,11.56,9.83,9.66,8.32,6.76,12.96125,0.595,54.25,33
2025-02-09 11:00:00+00:00,1739083499,1739120398,1739107620,1739077620,0.4,There will be partly cloudy today,"{'day': 11.83, 'min': 8.08, 'max': 14.23, 'night': 10, 'eve': 11.14, 'morn': 8.11}","{'day': 10.4, 'night': 10, 'eve': 9.75, 'morn': 7.13}",1029,51,1.6,2.28,46,4.91,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",100,0.0,2.0,,Aix en Provence,43.53,5.45,,11.83,8.08,14.23,10.0,11.14,8.11,6.76,12.96125,0.595,54.25,33
2025-02-10 11:00:00+00:00,1739169820,1739206880,1739198340,1739166660,0.43,Expect a day of partly cloudy with rain,"{'day': 11.78, 'min': 7.61, 'max': 11.78, 'night': 9.33, 'eve': 9.32, 'morn': 7.61}","{'day': 10.68, 'night': 9.33, 'eve': 9.32, 'morn': 6.81}",1029,64,4.9,2.56,235,2.33,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",97,0.65,2.0,1.02,Aix en Provence,43.53,5.45,,11.78,7.61,11.78,9.33,9.32,7.61,6.76,12.96125,0.595,54.25,33
2025-02-03 11:00:00+00:00,1738565748,1738601600,1738574280,0,0.18,Expect a day of partly cloudy with clear spells,"{'day': 8.55, 'min': 3.79, 'max': 10.6, 'night': 6.08, 'eve': 9.79, 'morn': 4.02}","{'day': 5.16, 'night': 2.34, 'eve': 7.47, 'morn': -0.85}",1024,62,1.43,7.42,360,12.44,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",1,0.0,1.98,,Avignon,43.95,4.81,,8.55,3.79,10.6,6.08,9.79,4.02,4.2225,11.6275,1.815,52.5,82
2025-02-04 11:00:00+00:00,1738652078,1738688084,1738662060,1738624320,0.22,Expect a day of partly cloudy with clear spells,"{'day': 9.25, 'min': 2.75, 'max': 12.12, 'night': 5.54, 'eve': 8.49, 'morn': 3.43}","{'day': 7.05, 'night': 3.82, 'eve': 7.01, 'morn': 0.16}",1027,57,1.02,5.62,352,10.77,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",37,0.0,1.8,,Avignon,43.95,4.81,,9.25,2.75,12.12,5.54,8.49,3.43,4.2225,11.6275,1.815,52.5,82
2025-02-05 11:00:00+00:00,1738738406,1738774567,1738750140,1738715460,0.25,There will be clear sky today,"{'day': 9.62, 'min': 3.81, 'max': 11.71, 'night': 7.23, 'eve': 9.02, 'morn': 4.17}","{'day': 6.13, 'night': 2.98, 'eve': 5.21, 'morn': 0.52}",1033,52,0.06,8.87,359,13.79,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.91,,Avignon,43.95,4.81,,9.62,3.81,11.71,7.23,9.02,4.17,4.2225,11.6275,1.815,52.5,82
2025-02-06 11:00:00+00:00,1738824732,1738861051,1738838640,1738806600,0.29,There will be clear sky today,"{'day': 8.82, 'min': 4.02, 'max': 11.44, 'night': 4.84, 'eve': 6.65, 'morn': 4.64}","{'day': 5.99, 'night': 2.44, 'eve': 4.22, 'morn': 0.36}",1029,56,0.47,7.71,360,12.32,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",0,0.0,1.96,,Avignon,43.95,4.81,,8.82,4.02,11.44,4.84,6.65,4.64,4.2225,11.6275,1.815,52.5,82
2025-02-07 11:00:00+00:00,1738911057,1738947535,1738927620,1738897560,0.33,There will be partly cloudy today,"{'day': 11.03, 'min': 3.08, 'max': 11.79, 'night': 10, 'eve': 10.22, 'morn': 3.15}","{'day': 9.73, 'night': 6.85, 'eve': 8.94, 'morn': 1.74}",1022,59,3.23,8.14,137,13.83,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",100,0.0,1.75,,Avignon,43.95,4.81,,11.03,3.08,11.79,10.0,10.22,3.15,4.2225,11.6275,1.815,52.5,82
